URL	Author	datePublished	claimReviewed	reviewBody	title	ratingValue	bestRating	alternativeName
https://aosfatos.org/noticias/cortar-acucar-ou-tomar-limao-e-oleo-de-coco-nao-curam-cancer-texto-traz-informacoes-falsas/	https:www.aosfatos.org	2019-01-15	O Dr. Gupta diz que ninguém deve morrer de câncer, exceto sem atenção.	Cortar definitivamente o consumo de açúcar, beber limão com água quente e ingerir óleo de côco não curam o câncer. As informações falsas estão em uma corrente atribuída ao Dr. Gupta que está se espalhando pelas redes sociais.	Cortar açúcar ou tomar limão e óleo de coco não curam câncer; texto traz informações falsas | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/cinco-dos-20-ministros-anunciados-por-bolsonaro-sao-reus-ou-investigados-nao-mais-da-metade/	https:www.aosfatos.org	2018-12-05	Governo ficha-suja: mais da metade dos ministros [de Bolsonaro] tem problema com a Justiça.	Na verdade, três futuros ministros Onyx Lorenzoni Casa Civil, Paulo Guedes Economia e Luiz Mandetta Saúde são investigados pelo Ministério Público e dois, Tereza Cristina Agricultura e Marcelo lvaro Antônio Turismo respondem a ações na Justiça. Outros dois nomeados, Augusto Heleno Gabinete de Segurança Institucional e Marcos Pontes Ciência e Tecnologia, foram alvo de inquéritos no passado, mas atualmente não são investigados.	Cinco dos 20 ministros anunciados por Bolsonaro são réus ou investigados, não 'mais da metade' | Aos Fatos	3	5	distorcido
https://aosfatos.org/noticias/pf-nao-interceptou-remessa-de-dolares-de-cuba-ao-pt-em-caixas-de-medicamento/	https:www.aosfatos.org	2018-11-30	Polícia federal.Porto de Santos. 60 baús de medicamentos cheios de bilhões de dolares.Nosso dinheiro do mais médicos que vai para Cuba e agora volta para financiar guerrilha armada do PT. Mais de vinte petistas preso em flagrante. Repassem. Repassem para o Brasil Inteiro saber o que eles fizeram com o nosso Brasil, e o destino da maldade que seria usado esse dinheiro! Disfarçados de etiquetas de medicamentos. Cheios de Dólares para espanto dos policiais.	As mesmas caixas que aparecem no vídeo também constam em fotos de um relatório encaminhado por especialistas ao Conselho de Segurança da ONU em 2017, que trata, entre outros assuntos, de milhões de dólares em espécie que desapareceram da Líbia após a queda de Kadafi, em 2011. Placas afixadas na tampa das caixas trazem inscrições em árabe e a data 15072011, o que também demonstra não haver vínculos com PT e Cuba.	PF não interceptou remessa de dólares de Cuba ao PT em caixas de medicamento | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/bolsonaro-nao-disse-que-pacientes-com-cancer-custam-muito-caro-e-que-vai-cortar-tratamento/	https:www.aosfatos.org	2018-11-22			Bolsonaro não disse que paciente com câncer 'custa muito caro' e que vai cortar tratamento | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/cubanos-nao-tem-privilegio-no-edital-do-mais-medicos-texto-no-whatsapp-e-enganoso/	https:www.aosfatos.org	2018-11-21	O programa Mais Médicos, além de privilegiar os cubanos, dificulta o ingresso de médicos brasileiros, vocês sabiam	Não é verdade que o governo federal realiza apenas uma chamada do programa Mais Médicos para profissionais brasileiros, nem que a maioria das vagas são preenchidas por médicos cubanos ou que a formação dos profissionais da ilha caribenha dura apenas quatro anos. Estas e outras informações incorretas, no entanto, estão sendo compartilhadas no WhatsApp como verdadeiras em um texto supostamente escrito por uma médica.	Cubanos não têm privilégio no edital do Mais Médicos; texto no WhatsApp é enganoso | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/escolas-de-medicina-de-cuba-formam-mais-de-3600-medicos-por-ano-e-nao-300-como-diz-meme/	https:www.aosfatos.org	2018-11-21	Raciocinem! Existem apenas duas Universidades de Medicina em Cuba. La Habana: forma em média 200 médicos por ano; Elam - Escuela Latinoamericana de Medicina: forma em média 100 alunos por ano.	Uma imagem que circula nas redes sociais engana ao afirmar que Cuba tem apenas duas escolas de medicina, que, juntas, formam 300 médicos por ano. Na verdade, a ilha caribenha tem 12 universidades da área e, somente das duas citadas na montagem  Universidade de Ciências Médicas de Havana e Escola Latinoamericana de Medicina , saem mais de 3.500 novos profissionais por ano, em média.	Escolas de medicina de Cuba formam mais de 3.600 médicos por ano, e não 300, como diz meme | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/video-de-medica-reune-diversas-informacoes-falsas-sobre-mais-medicos/	https:www.aosfatos.org	2018-11-19	Vídeo em que médica diz que os médicos cubanos são proibidos de trazer familiares ao Brasil; que o governo não dá nenhum incentivo para médicos brasileiros trabalharem nas áreas do programa e que os médicos cubanos do programa realizam tratamentos defasados.	Não é verdade que os médicos cubanos não podem trazer familiares ao Brasil, que esses profissionais usam remédios que já não são mais indicados eque o Mais Médicos não oferece oportunidades para os brasileiros. Estas e outras informações falsas ou insustentáveis, veiculadas em vídeo gravado por uma médica de Roraima, estão circulando desde a divulgação da decisão de Cuba em sair do programa.	Vídeo viral de médica reúne várias informações falsas sobre Mais Médicos | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/dipirona-nao-e-importada-da-venezuela-nem-esta-infectada-por-virus-mortal/	https:www.aosfatos.org	2018-11-07	Notícia importante. Vírus encontrado em medicamento importado da Venezuela [...] Não tomem o novo Dipirona que vem escrito S500. [...] Os médicos comprovam que contém vírus Marburg, considerados um dos vírus mais perigosos do mundo e com alta taxa de mortalidade.	Não é verdade que uma nova dipirona importada da Venezuela estaria contaminada com o vírus Marburg, como alardeia um áudio que se espalhou pelo WhatsApp nos últimos dias. A mensagem traz ainda uma foto de embalagem e frasco do medicamento Dipimed. O remédio, porém, é produzido no Brasil há mais de 30 anos e tampouco contém vírus, como já desmentiram a Anvisa Agência Nacional de Vigilância Sanitária e o laboratório responsável. Além disso, o Marburg é um vírus encontrado no sul da frica, e não há registro da sua presença na Venezuela.	Dipirona não é importada da Venezuela nem está infectada por vírus mortal | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/padre-fabio-de-melo-nao-publicou-mensagem-com-comentarios-contra-lgbts-e-favor-de-bolsonaro/	https:www.aosfatos.org	2018-10-06	Vivemos numa época onde querem que os padres se casem e que os casados se divorciem. Querem que os héteros tenham relacionamentos líquidos sem compromisso, mas que os gays se casem na Igreja...	Não é de autoria do padre Fábio de Melo um texto que circula nas redes sociais com críticas à comunidade LGBT, classificada na mensagem como doença mental, esquizofrenia social. O texto, na verdade, é reciclagem de um boato do ano passado. A postagem de agora foi editada com pequenas mensagens, como Resumiu tudo!, Não ao PT, #familiasim e #elesim17, sugerindo que a doença mental e a esquizofrenia social seriam de um partido.	Padre Fábio de Melo não publicou mensagem com comentários contra LGBTs e a favor de Bolsonaro | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/audio-de-de-bolsonaro-em-conversa-exaltada-no-hospital-e-falso/	https:www.aosfatos.org	2018-09-21	udio gravado por enfermeira mostra Bolsonaro surtando após divulgação de pesquisa Ibope	 falso um áudio que tem circulado nas redes sociais cuja voz é atribuída aJair Bolsonaroe que teria sido gravado por uma enfermeira do hospital Albert Einstein, em São Paulo, onde o presidenciável do PSL segue internado. A veracidade do conteúdo foi desmentida pela assessoria do hospital nesta sexta-feira 21 e pelos filhos do candidato, Carlos e Flávio Bolsonaro, em publicações no Twitter.	Áudio de Bolsonaro em conversa exaltada no hospital é falso | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/video-mostra-torcedores-vendo-jogo-da-copa-e-nao-ato-pela-saude-de-bolsonaro/	https:www.aosfatos.org	2018-09-17	Ato em campinas em prol da saúde do PRESIDENTE JAIR MESSIAS BOLSONARO.	Com quase 230 mil compartilhamentos, uma publicação feita no Facebook na última sexta-feira 14 engana ao dizer que se trata de um ato pela saúde do presidenciável do PSL, Jair Bolsonaro. Na verdade, o vídeo mostra milhares de torcedores reunidos em uma praça de Campinas SP para assistir ao jogo Brasil x Sérvia na Copa do Mundo deste ano.	Vídeo mostra torcedores vendo jogo da Copa, e não ato pela saúde de Bolsonaro | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/jair-bolsonaro-nao-entrou-andando-no-hospital-apos-ser-atacado/	https:www.aosfatos.org	2018-09-06	Foto mostra o candidato que sofreu uma tentativa de homicídio entrando a pé no hospital.	Isso é FALSO, já que essa foto não retrata o real momento em que Bolsonaro deu entrada no hospital após o atentado. No registro, pessoas estão vestidas com uniformes de centro cirúrgico, mas a imagem se refere a um evento anterior ao atentado, realizado na entre o fim da manhã e o início da tarde na Associação Feminina de Prevenção e Combate ao Câncer de Juiz de Fora Ascomcer.	Jair Bolsonaro não entrou andando no hospital após ser atacado | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/virus-zika-nao-foi-criado-pelos-rockefeller-nao-tem-patente-e-nao-gera-lucro-com-vacinas/	https:www.aosfatos.org	2018-07-26	O zika vírus foi criado e patenteado pela família Rockefeller e seu objetivo é matar milhões de pessoas, além de lucrar com a venda de vacinas.	O vírus Zika não foi patenteado, muito menos criado pela família Rockefeller, mas apenas descoberto em um centro de pesquisa financiado pela Rockefeller Foundation. Além disso, eles não lucram com a venda de vacinas, já que ela nem existe ainda e o vírus zika não mata milhões de pessoas; na verdade, as mortes registradas são de bebês e crianças por causa de malformações no Brasil, o Ministério da Saúde suspeita de cerca de mil mortes de 2015 até agora. Portanto, o conteúdo do site Sempre Questione é FALSO.	Vírus zika não foi criado pelos Rockefeller, não tem patente e não gera lucro com vacinas | Aos Fatos	4	5	exagerado
https://aosfatos.org/noticias/ciro-gomes-nao-garantiu-que-vai-diminuir-salarios-de-medicos-site-distorce-informacoes/	https:www.aosfatos.org	2018-06-06	Ciro Gomes garante que vai diminuir salários de médicos, caso chegue ao Planalto.	Não é verdade que Ciro Gomes garante que vai diminuir salários de médicos, caso chegue ao Planalto.A postagem sustenta a afirmação com base em um vídeo com trecho de uma entrevista concedida por Ciro Gomes a estudantes na Argentina, em junho de 2016. Nela, Ciro, atual pré-candidato do PDT à Presidência da República, tece críticas ao nível da remuneração dos médicos no interior do Brasil, classificado por ele como fora da realidade, e sugere genericamente que pondere o orçamento discriminado de recursos humanos. Em nenhum momento, porém, ele garante que, se eleito presidente, reduzirá salários dos médicos.	Ciro Gomes não garantiu que vai diminuir salários de médicos; site distorce informações | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/juiz-sergio-moro-nao-esta-com-doenca-grave-noticia-e-falsa/	https:www.aosfatos.org	2018-06-04	Sérgio Moro descobre doença grave e triste notícia abala o Brasil!	Não é verdade que o juiz Sérgio Moro descobriu uma doença grave e que está muito ruim, como afirmam postagens publicadas pelo site Saúde, Vida e Família entre este domingo 3 e segunda-feira 4. A Justiça Federal do Paraná negou, em nota, as informações contidas nos posts, que usam trechos de notícia antiga sobre o estado de saúde do ex-presidente Lula, e não de Moro.	Juiz Sérgio Moro não está com doença grave; notícia é falsa | Aos Fatos	1	5	falso
https://apublica.org/2018/10/truco-verdades-e-mentiras-misturam-se-em-corrente-contra-haddad/	https:apublica.org	2018-10-18	'Haddad deixou 340 mil pessoas sem atendimento médico em São Paulo.'	Corrente que circula no WhatsApp diz que Haddad deixou 340 mil pessoas sem atendimento médico em São Paulo.	Verdades e mentiras misturam-se em corrente contra Haddad - Agência Pública	1	8	Falso
https://apublica.org/2018/10/truco-checamos-os-economistas-dos-5-principais-candidatos/	https:apublica.org	2018-10-04	'[O Brasil] gasta ... 5% [do PIB] em saúde, mais que alguns países desenvolvidos.'	Paulo Guedes, economista da campanha de Jair Bolsonaro PSL, disse, em entrevista ao El País, que o Brasil gasta 5% do PIB em saúde, mais que alguns países desenvolvidos.	Checamos os economistas dos 5 principais candidatos - Agência Pública	4	8	Exagerado
https://apublica.org/2018/09/truco-marina-silva-usa-dado-inexistente-sobre-leitos-ociosos-no-sus/	https:apublica.org	2018-09-20	Hoje, 50% dos leitos ociosos no SUS.	Marina Silva REDE, em entrevista ao G1 e CBN, afirmou que hoje, por exemplo, há 50% dos leitos ociosos no SUS.	Marina Silva usa dado inexistente sobre leitos ociosos no SUS - Agência Pública	2	8	Impossível provar
https://apublica.org/2018/09/truco-checamos-os-5-principais-candidatos-a-vice-presidente/	https:apublica.org	2018-09-14	O Brasil gasta R$ 3 por pessoa por dia para fazer desde vacina até transplante no SUS.	Eduardo Jorge PV, candidato a vice-presidente na chapa de Marina Silva REDE, em entrevista ao programa Hora do Voto, disse que o Brasil gasta R$ 3 por pessoa por dia para fazer desde vacina até transplante no SUS.	Checamos os 5 principais candidatos a vice-presidente - Agência Pública	8	8	Verdadeiro
https://apublica.org/2018/08/truco-presidenciaveis-erram-ou-omitem-contexto-sobre-meio-ambiente/	https:apublica.org	2018-08-17	O governo Temer aumenta os impactos nocivos à saúde e ao meio ambiente autorizando o uso de agrotóxicos no Brasil, sem avaliação prévia dos órgãos de saúde.	Luiz Inácio Lula da Silva PT disse que o governo Temer aumenta os impactos nocivos à saúde e ao meio ambiente autorizando o uso de agrotóxicos no Brasil, sem avaliação prévia dos órgãos de saúde.	Presidenciáveis erram ou omitem contexto sobre meio ambiente - Agência Pública	7	8	Sem contexto
https://apublica.org/2018/08/truco-erros-e-acertos-dos-candidatos-em-5-frases-sobre-saude/	https:apublica.org	2018-08-15	170 milhões de brasileiros só têm o SUS como porta de acesso à saúde.	Ciro Gomes PDT, em entrevista na Rádio Bandeirantes, afirmou que 170 milhões de brasileiros só têm o SUS como porta de acesso à saúde.	Erros e acertos dos candidatos em 5 frases sobre saúde - Agência Pública	4	8	Exagerado
https://apublica.org/2018/08/truco-erros-e-acertos-dos-candidatos-em-5-frases-sobre-saude/	https:apublica.org	2018-08-15	'Hoje, em 10% dos 5.570 municípios, o câncer é a principal causa de morte.'	Geraldo Alckmin PSDB, em entrevista para o portal Metrópoles, afirmou que, hoje, em 10% dos 5.570 municípios, o câncer é a principal causa de morte.	Erros e acertos dos candidatos em 5 frases sobre saúde - Agência Pública	8	8	Verdadeiro
https://apublica.org/2018/08/truco-erros-e-acertos-dos-candidatos-em-5-frases-sobre-saude/	https:apublica.org	2018-08-15	A saúde drena a maior quantidade de recursos das prefeituras.	Em evento promovido pela Frente Nacional de Prefeitos FNP, Marina Silva REDE, afirmou que a saúde drena a maior quantidade de recursos das prefeituras.	Erros e acertos dos candidatos em 5 frases sobre saúde - Agência Pública	1	8	Falso
https://apublica.org/2018/08/truco-erros-e-acertos-dos-candidatos-em-5-frases-sobre-saude/	https:apublica.org	2018-08-15	'Em 2007, o Congresso Nacional, contra a minha vontade e decisão, extinguiu a CPMF e na prática impediu a sua aplicação integral na saúde como eu propus.'	Luiz Inácio Lula da Silva PT, em carta enviada ao Congresso Brasileiro de Saúde Coletiva, disse que, em 2007, o Congresso Nacional, contra a sua vontade e decisão, extinguiu a CPMF e na prática impediu a sua aplicação integral na saúde como propôs.	Erros e acertos dos candidatos em 5 frases sobre saúde - Agência Pública	8	8	Verdadeiro
https://apublica.org/2018/08/truco-erros-e-acertos-dos-candidatos-em-5-frases-sobre-saude/	https:apublica.org	2018-08-15	'Ninguém tem qualquer comprovação de que os 12 mil médicos do programa Mais Médicos têm qualquer conhecimento de medicina.	Jair Bolsonaro PSL, no programa Mariana Godoy Entrevista, da RedeTV!, disse que ninguém tem qualquer comprovação de que os 12 mil médicos do programa Mais Médicos têm qualquer conhecimento de medicina.	Erros e acertos dos candidatos em 5 frases sobre saúde - Agência Pública		8	
https://apublica.org/2018/07/truco-ciro-gomes-exagera-dados-sobre-trabalho-impostos-e-seguranca/	https:apublica.org	2018-07-27	O Ceará tem a quarta melhor rede de saúde do país.	O candidato à Presidência Ciro Gomes PDT afirmou que o Ceará tem a quarta melhor rede de saúde do país.	Ciro Gomes exagera dados sobre trabalho, impostos e segurança - Agência Pública	7	8	Sem contexto
https://apublica.org/2018/07/truco-levy-fidelix-exagera-impostos-em-medicamentos/	https:apublica.org	2018-07-18	Nos remédios se pagam impostos que vão de 40% a 60%.	O pré-candidato à Presidência Levy Fidelix disse que nos remédios se pagam impostos que vão de 40% a 60%.	Levy Fidelix exagera impostos em medicamentos - Agência Pública	4	8	Exagerado
https://apublica.org/2018/07/truco-levy-fidelix-exagera-impostos-em-medicamentos/	https:apublica.org	2018-07-18	Hoje 2% da população possuem 70% da renda nacional.	O pré-candidato à Presidência Levy Fidelix disse que hoje 2% da população possuem 70% da renda nacional.	Levy Fidelix exagera impostos em medicamentos - Agência Pública	4	8	Exagerado
https://apublica.org/2018/07/truco-levy-fidelix-exagera-impostos-em-medicamentos/	https:apublica.org	2018-07-18	A dívida hoje do Brasil está por volta de R$ 5 trilhões.	O pré-candidato à Presidência Levy Fidelix afirmou que a dívida hoje do Brasil está por volta de R$ 5 trilhões.	Levy Fidelix exagera impostos em medicamentos - Agência Pública	8	8	Verdadeiro
https://apublica.org/2018/05/truco-bolsonaro-dispara-dados-falsos-sobre-economia-saude-e-educacao/	https:apublica.org	2018-05-18	A questão [de saúde] bucal é responsável por 30% dos prematuros.	Em entrevista à rádio Super Notícia, o presidenciável Jair Bolsonaro PSL disse que a questão de saúde bucal é responsável por 30% dos prematuros.	Bolsonaro dispara dados falsos de economia, saúde e educação - Agência Pública	1	8	Falso
https://apublica.org/2018/02/truco-correntes-de-whatsapp-espalham-informacoes-falsas-sobre-febre-amarela/	https:apublica.org	2018-02-06	'O própolis entra na corrente sanguínea, o cheiro é exalado e os mosquitos não picam.'	Corrente de WhatsApp sobre a febre amarela diz que o própolis entra na corrente sanguínea, o cheiro é exalado e os mosquitos não picam. 	Correntes de WhatsApp espalham informações falsas sobre febre amarela - Agência Pública	1	8	Falso
https://apublica.org/2018/02/truco-correntes-de-whatsapp-espalham-informacoes-falsas-sobre-febre-amarela/	https:apublica.org	2018-02-06	'A forma grave da febre amarela é raríssima.'	Corrente de WhatsApp sobre a febre amarela diz que a forma grave da doença é raríssima.	Correntes de WhatsApp espalham informações falsas sobre febre amarela - Agência Pública	4	8	Exagerado
https://apublica.org/2018/02/truco-correntes-de-whatsapp-espalham-informacoes-falsas-sobre-febre-amarela/	https:apublica.org	2018-02-06	'Grande parcela da população brasileira é imune ao vírus da febre amarela, por já ter contraído a doença anteriormente.'	Corrente de WhatsApp sobre a febre amarela diz que grande parcela da população brasileira é imune ao vírus, por já ter contraído a doença anteriormente.	Correntes de WhatsApp espalham informações falsas sobre febre amarela - Agência Pública	1	8	Falso
